Second_Derivative,Label
-2052.7602303098142,0.0
-754.9287514303966,0.0
2236.4551359525535,0.0
1453.3125956928627,0.0
-2458.3054491191356,0.0
-1484.6261718427763,0.0
1418.2879212121911,0.0
-375.0442996230894,0.0
-413.74709633844867,0.0
1405.048973494906,0.0
-851.3602567264068,0.0
-809.3668942418469,0.0
1194.2847359927632,0.0
78.28431913113751,0.0
-1510.090925059355,1.0
-854.5318814821513,0.0
1334.0757695506054,0.0
2733.4145061412273,0.0
-437.7566832225207,0.0
-2851.19516488351,1.0
1043.2924617890096,0.0
848.3974785440681,1.0
-1004.4602162061492,1.0
713.2918733306013,0.0
-1318.5140159023986,1.0
-510.7946333366456,1.0
2512.8128588066647,0.0
-1101.1000222304267,1.0
-1994.472519121804,1.0
1110.7465964888784,0.0
-471.23846642416595,1.0
-14.058266320898412,1.0
1899.8057382500772,0.0
-1004.7986054168261,1.0
-171.01606027884145,1.0
1771.0376820716865,0.0
-1315.8572935098155,1.0
-2311.9503529213775,1.0
661.5727395179936,0.0
788.235841004404,0.0
-189.87484784940966,0.0
1917.194887522097,0.0
391.4848086872046,0.0
-2258.8791861012896,0.0
-1736.0473704218737,0.0
-387.44939518037233,0.0
3369.804704673058,0.0
3135.706693712998,0.0
-3634.3686029098653,0.0
-2682.110525142653,0.0
1746.4054481032683,0.0
886.5497752184891,0.0
-217.20503732821138,0.0
-2027.4732572980422,0.0
1446.0310363313613,0.0
1108.996079635815,-1.0
-1769.5398682043674,0.0
1624.4842379720762,-1.0
35.39756803336286,0.0
-490.91601822673863,-1.0
-333.52280889945405,0.0
340.3278708500285,-1.0
1534.8983829262688,-1.0
-147.0330134890421,0.0
1373.3947399259728,-1.0
-2460.391513158658,0.0
-3345.559298743123,0.0
1272.5990631228178,-1.0
2237.84688763767,0.0
2712.652744587033,-1.0
-2130.6629511271467,0.0
-2218.3245614828757,0.0
600.8654145748621,-1.0
707.5765915535983,-1.0
2817.7210594779285,-1.0
-712.0646862303208,0.0
-3410.731385746461,0.0
-527.0246470674058,-1.0
902.3273249598691,0.0
815.7883912714923,-1.0
1517.2814236920724,-1.0
1634.3829860483706,-1.0
-2303.7242420927378,0.0
-1453.8182699820563,0.0
1679.0654274828553,-1.0
33.34501646690873,0.0
-171.86629935361958,0.0
-910.5439636036979,0.0
-423.97062074692076,0.0
1142.3309669990006,0.0
1211.5934698390267,0.0
-896.6001263911179,0.0
-2070.682824212854,0.0
311.2085419916724,0.0
1953.9625297966008,0.0
1497.471742180794,0.0
-537.0844250080977,0.0
-2369.397370635001,0.0
-1859.1104148338877,0.0
2190.849076521977,0.0
3430.2175816373633,0.0
-360.477086575238,0.0
-1502.7167348982853,0.0
381.3242094809875,0.0
92.51508243966236,0.0
-2276.800179868337,1.0
347.9755896896843,1.0
2033.3158558115524,0.0
91.38989865604754,1.0
-20.567222034555357,1.0
-2722.572345384336,1.0
-2305.4064888848434,1.0
4093.126882954207,1.0
3443.7560490664246,1.0
-3352.2007945269656,1.0
-2831.9999214836785,1.0
1735.212565248416,1.0
454.2340869437554,1.0
-1088.2997082713946,1.0
1990.8973247427843,1.0
-505.9074910223913,1.0
-2266.6052564965757,1.0
1485.1487257249519,1.0
775.7853867695405,1.0
-1148.4594096970172,1.0
-226.5894596789474,1.0
2158.58279019854,1.0
-605.0194033644557,1.0
-3119.2918061234595,1.0
1496.7870582013045,1.0
1814.478052605202,1.0
-2577.3383280563044,1.0
-1265.057032995781,1.0
2484.7524871269716,1.0
243.48723058410576,1.0
-1299.3652981048563,1.0
1380.5834894176755,1.0
-27.326883761776685,1.0
-1437.9367653379063,1.0
-304.8612604026375,1.0
-491.2529994085637,1.0
1554.4969473277456,1.0
279.13823745275363,1.0
-1785.159756660121,1.0
363.54897156112077,0.0
-1433.5595153103573,0.0
630.7600026193295,0.0
4028.103060665262,0.0
280.6433867823481,0.0
-2829.9025018074262,0.0
-1926.0994189014104,0.0
1193.7354804528036,0.0
592.3084943112898,0.0
422.5264001211851,0.0
874.0078668765493,0.0
-1257.214617760069,0.0
-1083.7799693160448,0.0
62.15804725792748,0.0
771.670773882003,-1.0
460.63645073751616,-1.0
1521.9712930860583,-1.0
650.7555345174526,-1.0
-2981.1487080516663,-1.0
-400.71522698700664,-1.0
1153.361482412313,-1.0
-605.6404302120716,-1.0
1001.3894281280039,-1.0
658.4018743065925,-1.0
-254.56248737401359,-1.0
561.1815095868284,-1.0
-509.98986860742406,-1.0
-1543.9588522843826,-1.0
956.8256939734006,-1.0
1888.5805701574486,-1.0
-981.9766723114758,-1.0
-2400.4074868214325,-1.0
951.2697186382461,-1.0
4156.588258923971,-1.0
-820.2568018713127,-1.0
-4116.971012264505,-1.0
392.56079243592893,-1.0
2446.9664980619054,-1.0
41.8450804721968,-1.0
-531.8590195880134,-1.0
229.9599614101162,-1.0
158.8830859323789,-1.0
624.1304587530169,-1.0
-752.8127185828392,-1.0
-138.4749719265825,-1.0
1793.010713393902,-1.0
58.315173842610534,-1.0
-3314.0272490733814,0.0
-872.052381326981,0.0
3167.8000596172774,-1.0
1290.1905761580717,0.0
-1331.2931938073777,0.0
-2232.872145288145,0.0
2893.2364693124405,0.0
1439.7874599465113,0.0
-3127.187138807107,0.0
1641.756568580651,0.0
763.9025609142494,0.0
644.5281455906238,0.0
1094.2895171002313,1.0
-2344.2077081118646,1.0
-138.0251462742708,1.0
1305.9378711644492,1.0
-303.45719310505956,1.0
-653.523591291108,1.0
300.6900198876169,1.0
132.14358844825028,1.0
-2073.2298385384756,1.0
-993.3395738434436,1.0
3376.7628818894955,1.0
1572.0079884081322,1.0
-2172.444066879293,1.0
-796.8997527544808,1.0
580.4154228382762,1.0
-1023.7806018238413,1.0
-1507.804113341588,1.0
984.9455742711742,1.0
-71.32876518972785,1.0
-1268.115785754937,1.0
1342.7623454905352,1.0
361.07092549303957,1.0
-2805.7422745840254,1.0
339.16499907200233,1.0
2135.1233248543167,1.0
-2089.1657809665144,1.0
-1167.1752598772807,1.0
1774.994531516427,1.0
2150.541711754652,1.0
-31.8687657697893,1.0
-2225.9816209681485,1.0
-1696.4499851027333,1.0
-316.632081167215,1.0
1124.8117883986613,1.0
331.0050394236987,1.0
-1913.846488579277,1.0
-1653.6902418892982,1.0
2106.644752620592,1.0
1818.744080069641,1.0
-2116.314672327263,1.0
-644.712511687357,1.0
2304.23167559049,1.0
-858.6501044990712,1.0
-2018.313636851377,1.0
1564.0990609697483,1.0
-686.906550020406,0.0
-1206.5717061281243,0.0
1685.8719361820465,0.0
119.43599180736078,0.0
-131.6606685344384,-1.0
1325.063305939621,-1.0
1174.3539663613576,-1.0
-2149.8554099840144,-1.0
-1942.8576633851417,-1.0
1304.5180280296254,-1.0
2569.8948124226135,-1.0
-591.5398407057176,-1.0
-4762.779016916462,-1.0
1818.9809512827344,-1.0
5239.736681808211,-1.0
-1716.9452281556953,-1.0
-2607.7652559538856,-1.0
2439.127893451011,-1.0
228.52424661195823,-1.0
-2372.457510076159,-1.0
2102.695553792033,-1.0
593.8174479918214,-1.0
-2310.713613332112,-1.0
733.0375003529067,-1.0
2494.583513497134,-1.0
177.37491471902194,-1.0
-1032.4030002130182,-1.0
440.35164826819766,-1.0
1028.712052590691,-1.0
1261.0521051875025,-1.0
-1807.6041678720826,-1.0
-1657.1191230608954,-1.0
1965.0536541645297,-1.0
1168.2171680278955,-1.0
512.9541187409457,-1.0
-1140.320817644146,-1.0
-1790.1615326912363,-1.0
1639.303064121671,-1.0
2269.49715858788,-1.0
-1066.3756380801638,-1.0
-768.9688162567654,-1.0
1719.1114059590077,-1.0
-900.9113093329302,-1.0
66.95296136875186,-1.0
2174.375582481394,-1.0
-2133.76258775883,-1.0
-772.7001812822009,-1.0
1639.1460985804442,-1.0
-1690.5922676689736,-1.0
-1103.1230618674062,-1.0
1242.7476657156003,-1.0
1038.6716563827163,0.0
-1205.6246931010355,0.0
-2790.4800803472335,0.0
1054.8835063330848,0.0
3851.9801335971183,0.0
-1046.7091796002453,0.0
-4056.405875271954,1.0
790.4841813189116,0.0
2424.685681156764,0.0
-627.4270903758538,1.0
-2249.7859940101944,1.0
-20.317389001919025,1.0
2226.514351804309,0.0
-1029.0311344725105,1.0
398.12620734913685,1.0
1178.6274423796262,1.0
-1239.4561605913664,1.0
-701.9041590844604,1.0
-1001.782172277693,1.0
1492.8911250304482,1.0
2088.6417823950464,1.0
-1600.3876798292977,1.0
-1754.0237971223437,1.0
1357.0361827222723,1.0
-943.3724807341899,1.0
-1663.04365389441,1.0
2805.9586349346255,1.0
-737.8511402751735,1.0
-2041.0561333778896,1.0
3139.371289793331,0.0
538.2802493444725,1.0
-2276.050469032538,1.0
-1540.0944173129144,1.0
452.21871722077935,1.0
2143.9275996926544,1.0
448.8752141252763,1.0
223.2866743510209,1.0
-1031.2124887121477,1.0
-787.7704405497957,1.0
598.9877234210669,1.0
-2619.7863670633287,1.0
-1413.3963796996752,1.0
3478.156864605754,0.0
1041.1545809455245,0.0
-902.6027689596202,0.0
1227.410371803306,0.0
774.3721696744004,0.0
-1474.7963191973183,0.0
-2177.56650951046,1.0
922.9127847946305,0.0
927.6135568143277,0.0
-256.23940202410677,0.0
250.82257819783104,0.0
-1018.1285762109534,0.0
-771.5748889149833,0.0
377.37018769394524,0.0
1342.8047745064841,0.0
1011.8354268072374,-1.0
537.8419665926406,0.0
-1077.7687329190128,0.0
-2655.270284667297,0.0
1767.1478201963953,-1.0
2196.608911264929,-1.0
-3018.4490910044256,0.0
-993.7829057107135,-1.0
3210.2974162310247,-1.0
453.2370195330666,-1.0
-1980.7062446945215,-1.0
-1395.6892750555226,-1.0
86.41356876014231,-1.0
3585.0932391928764,-1.0
677.9201609111504,-1.0
-3564.279515376974,-1.0
922.4220179690127,-1.0
2128.3185642446524,-1.0
-856.0060290624383,-1.0
-150.41029005823094,-1.0
-93.92458204022475,-1.0
-5.274015929555958,-1.0
514.2714897140686,-1.0
-2457.8320649998586,-1.0
-675.1165851892185,-1.0
4226.343851443577,-1.0
-818.8395760625867,-1.0
-4099.542058046603,-1.0
1738.1923268493688,-1.0
3005.768709553944,-1.0
10.337682097171296,-1.0
-293.743355984681,-1.0
-1354.0925261678622,-1.0
-126.8333848259897,-1.0
2236.3691292239887,-1.0
670.9574752993475,0.0
-1151.9440820844038,0.0
-2958.8197106615685,0.0
-1251.505910558065,0.0
2305.6937683203923,0.0
1950.227315263604,0.0
320.3053005283664,0.0
1127.2634358291282,0.0
51.471683881543186,0.0
-2468.5429501607928,1.0
593.8241958298775,0.0
2515.331273552021,1.0
-1212.928206453013,1.0
-1812.3406867916865,1.0
1467.4927320318275,1.0
1739.6577622827192,1.0
637.4681241635249,1.0
-396.39118700418703,1.0
-3019.867788702217,1.0
-2456.215653004546,1.0
1121.5216070582344,1.0
1996.0220618333824,1.0
1803.2002345320566,1.0
-565.7419412576479,1.0
-2724.2617439566257,1.0
-1130.5788632056588,1.0
1506.051436358692,1.0
842.9815863964553,1.0
-1635.5022446257883,1.0
754.7094808982343,1.0
934.2832437374766,1.0
-976.3102972198312,1.0
-72.43243056268238,1.0
-1578.420204056074,1.0
-1015.4740223261894,1.0
2174.8489959645385,1.0
-361.44736795744745,1.0
-1497.5111059567366,1.0
955.618844178054,1.0
144.79768212202185,1.0
-1286.2757312080507,1.0
102.50781739064433,1.0
2218.036294873198,1.0
-1368.9239323080662,1.0
-3334.6677017834513,1.0
676.3131769853833,1.0
1792.8883602877888,1.0
-1152.7527167148196,1.0
-1236.9166520091603,1.0
2193.9586472785763,1.0
1537.6003360372747,1.0
-1665.2231131873946,1.0
-2667.8511204483602,1.0
386.1637120600485,1.0
1641.566046355364,1.0
1711.2669018125434,1.0
742.5734310047869,0.0
-3630.080239525377,1.0
-1319.6112823295996,0.0
1457.4734513225333,0.0
885.0174417652299,0.0
86.75235803029568,-1.0
-807.9075526314953,-1.0
1898.2610231292956,-1.0
148.7647899411154,-1.0
-2439.7334434233494,-1.0
971.2379920536235,-1.0
104.06044747329179,-1.0
-1518.0828446674018,-1.0
1057.543260393785,-1.0
2807.5688323418235,-1.0
51.80040353823097,-1.0
-2276.401636178007,-1.0
1019.2599997440849,-1.0
803.6493075131737,-1.0
-1396.0106402639835,-1.0
-445.5710259144896,-1.0
-1356.8863487550689,-1.0
564.1495767298103,-1.0
5365.546104465229,-1.0
2044.9219703165459,-1.0
-3432.2726105954453,-1.0
-2344.0745269096456,-1.0
978.3817138292243,-1.0
1715.2576902923697,-1.0
312.5367751275687,-1.0
583.2680259014672,-1.0
-1158.5691277509,-1.0
-1218.4468855925743,-1.0
2834.9621878397625,-1.0
831.7359055225068,-1.0
-3253.2851326242967,-1.0
-2025.6742108846192,-1.0
2570.6094356745843,-1.0
4233.69632070115,-1.0
-101.22334046419928,-1.0
-1989.0100680923586,-1.0
-93.6947541798711,-1.0
-614.782279806607,-1.0
39.265627487365464,-1.0
499.13203529256015,-1.0
-794.8314148522384,-1.0
1164.9495086629827,-1.0
1938.7207051953137,-1.0
-1708.1645861500044,-1.0
-2109.9633805244207,-1.0
2053.8959797691955,-1.0
1136.7999251843955,0.0
-1262.639092139763,0.0
852.8003906320616,0.0
-733.5809722410158,0.0
-1309.293723535235,1.0
1393.1294706915016,1.0
-177.1185641046053,1.0
-199.408235739779,1.0
408.8243984845359,1.0
-1661.2953888641841,1.0
-112.97976729116135,1.0
1988.0370042150887,1.0
-677.7919242938427,1.0
-696.010250426662,1.0
1918.980657893493,1.0
-601.9384095366694,1.0
-1123.7940985908742,1.0
-232.27081481598316,1.0
-1427.600754025195,1.0
440.71524797874986,1.0
1122.3690887935843,1.0
-17.19782534567389,1.0
-1965.2233789058123,1.0
-435.4076598067005,1.0
1849.1490131143846,1.0
-1114.7782203512756,1.0
-918.609748391201,1.0
765.7833136505234,1.0
-334.9190708896905,1.0
201.6494289307731,1.0
531.6089618881012,1.0
-1683.0251246233277,1.0
-453.9885475888399,1.0
1332.09092558064,1.0
-254.69105880894557,1.0
-921.2292566194797,1.0
6.599327131070709,1.0
-108.5561681523991,1.0
-425.2275758166405,1.0
-805.1563528621034,1.0
-1063.6654915528002,1.0
474.8441903221783,1.0
411.5825136584738,1.0
-62.85835927397011,1.0
-620.8860442816986,1.0
947.2357571218487,1.0
2617.9722737625007,1.0
-1331.2631462117445,1.0
-2307.0057653971935,1.0
-886.190588854261,1.0
-1049.9932261204008,1.0
1337.846823962992,0.0
1256.2946237098972,0.0
1332.6786651552325,-1.0
1550.2899745889674,-1.0
-1661.4400660581025,-1.0
-1519.2469872295273,-1.0
654.9467111309198,-1.0
-465.6421063608873,-1.0
-1813.554506744025,-1.0
1427.859581611191,-1.0
2016.4309094585697,-1.0
-1086.7107911963108,-1.0
210.1232121858634,-1.0
1426.949367592527,-1.0
-808.377482312159,-1.0
-54.26252426684147,-1.0
-179.23627158265185,-1.0
-1965.6578815147466,-1.0
2176.5562467145955,-1.0
2805.446189924864,-1.0
-591.1256580195858,-1.0
-523.8894454307224,-1.0
-1150.856170654216,-1.0
381.6874976853883,-1.0
1053.3578912353335,-1.0
-181.47762548473335,-1.0
621.991085885237,-1.0
561.5359635486361,-1.0
190.57450694480474,-1.0
-248.18496167456374,-1.0
204.19017219936336,-1.0
-339.8114048232605,-1.0
37.56419420342354,-1.0
15.738588677618125,-1.0
-631.7976146382209,-1.0
221.8907273628023,-1.0
1501.6930579878242,-1.0
2599.5256365413425,-1.0
187.58099822454164,-1.0
-2629.8733915854295,-1.0
-2355.9478024625273,-1.0
1616.197474233739,-1.0
1367.2226357709626,-1.0
1077.00074799881,-1.0
624.8236511373041,-1.0
-2589.175480594136,-1.0
539.4272804814241,-1.0
838.5255008703223,-1.0
-1458.9658123016675,-1.0
-1262.1614135236339,0.0
-183.13797521712092,0.0
3165.705866804124,0.0
1064.107432212753,0.0
-4518.285173990086,1.0
-1960.7160238217346,0.0
2810.3085012204847,0.0
1933.6638671224835,0.0
-614.8613551564273,1.0
-1211.941243636259,1.0
-1133.0620261653903,1.0
-571.0287543607617,1.0
-367.48603596066056,1.0
2187.926714917567,1.0
1611.4793568952132,0.0
-2150.9329148898573,1.0
1086.090016185521,1.0
-74.55602732157288,1.0
-3477.5799269549643,1.0
-808.207825825157,1.0
2384.778140326165,1.0
1623.8948751062562,1.0
-1574.496126829533,1.0
42.947553515533514,1.0
1978.6751290388165,1.0
-986.6685733326922,1.0
-1039.8090253594364,1.0
1529.207087564653,1.0
-218.91699593975076,1.0
-1635.722445420858,1.0
-521.2333647355355,1.0
-82.18524122689445,1.0
-220.72800986585986,1.0
1176.8552293273724,1.0
-980.877009785765,1.0
-1620.7856065195579,1.0
3941.186633848781,1.0
1130.0561984907972,1.0
-2535.9711673196043,1.0
-269.363927602982,1.0
-1611.7588681594088,1.0
862.3148409376622,1.0
2184.7754850556853,1.0
-2313.365064835262,1.0
-1354.8313777250369,1.0
893.9229853893958,1.0
431.90678807615654,0.0
74.56649170871424,0.0
1555.725554281066,0.0
297.3886037147687,0.0
-3525.1469193306393,0.0
412.7510433108323,0.0
4610.44729981357,0.0
-2031.657779720335,0.0
-4628.1155293723505,0.0
2885.662170443185,0.0
3518.8756771613116,-1.0
-1129.9435195906399,0.0
-2021.668068827461,0.0
-223.9626020275873,0.0
623.0403504018616,-1.0
-1583.7713775344196,0.0
608.7276706243429,-1.0
3578.4955476469795,-1.0
-13.849144396390841,-1.0
-3998.081081192901,-1.0
-2068.572793503834,-1.0
3219.9361014578826,-1.0
3242.3609514668788,-1.0
-313.39015380114927,-1.0
-2066.183065926101,-1.0
-755.7031474926796,-1.0
56.051358718574534,-1.0
-658.8282994731406,-1.0
1325.8834757584377,-1.0
1580.8135772163946,-1.0
653.9036009918505,-1.0
-2305.422440341483,-1.0
-2405.631962241662,-1.0
3897.9042406893886,-1.0
1037.0857797304109,-1.0
-3585.114086970869,-1.0
992.0434400290095,-1.0
2283.4607347990386,-1.0
-825.2258410655712,-1.0
255.03423100785733,-1.0
1962.1072635274531,-1.0
-949.5726757352071,-1.0
-2921.3518506864098,0.0
-1328.2711777411096,-1.0
1241.3324705140558,-1.0
2811.9421964844246,-1.0
-381.7696426233226,-1.0
-1196.9288666762448,-1.0
1179.9123619758873,-1.0
-731.6922832969987,0.0
-223.18503895807146,0.0
1509.1941678370338,0.0
-211.62897726328868,0.0
-1183.6746139071402,0.0
-491.4020619547566,0.0
587.5461279392952,0.0
805.2747436739611,0.0
763.3483716043559,0.0
-1787.1366004879997,1.0
-1747.9303474160888,1.0
1669.4449316184714,0.0
2034.539166191087,1.0
1036.9193773088177,1.0
-1520.455380665073,1.0
-1526.3107387124833,1.0
102.7857078002281,1.0
847.551795859221,1.0
-450.6204858670013,1.0
-2200.4226413760416,1.0
1541.446471442488,1.0
1741.2908645199325,1.0
-1825.1797249835379,1.0
50.854329389214854,1.0
1077.2645902159745,1.0
-1336.7221371293756,1.0
-12.760085498067838,1.0
312.594291212696,1.0
-193.66497671067953,1.0
2185.507187464461,1.0
-993.290030185959,1.0
-3375.168077416385,1.0
117.9399683156542,1.0
1876.0040446137161,1.0
1845.9782205498923,1.0
-283.6459257651461,1.0
-3618.761846689824,1.0
-1055.9033838946818,1.0
1993.6836831977391,1.0
1509.3643032677294,1.0
125.86172844754017,1.0
-1444.408439072931,1.0
155.42159191186437,1.0
-532.0876724457951,1.0
-525.4844911939132,1.0
1649.797564156663,1.0
-94.38559235470046,1.0
-2654.7422700462166,1.0
-1469.3955717583651,1.0
1751.3371254745323,1.0
942.54692221286,1.0
129.18700301602462,1.0
872.7399739098813,0.0
-590.7340763771059,0.0
-1302.9944276898314,0.0
-146.13199814318318,0.0
1066.1372273875234,0.0
1376.2913325399124,0.0
238.40194841692986,0.0
-2681.287606362759,0.0
160.22190823822646,0.0
3789.245035640706,-1.0
-953.5178615697763,0.0
-2232.8169541007355,-1.0
775.2420982579677,-1.0
-117.81473690331802,-1.0
-806.8778386221411,-1.0
-612.0281521149939,-1.0
-71.40890960090815,-1.0
3259.620399070748,-1.0
887.2777953109386,-1.0
-2113.66220110969,-1.0
-756.453720530256,-1.0
-575.1084713993928,-1.0
514.5495116362246,-1.0
-79.53503851572282,-1.0
213.53545993634347,-1.0
611.440185021224,-1.0
410.64578233512515,-1.0
1757.4291435265773,-1.0
-2.9298847161595347,-1.0
-246.27935308375993,-1.0
-893.3313577563589,-1.0
-1529.4129084072183,-1.0
1535.2873074415984,-1.0
87.6461348201583,-1.0
175.68143999980612,-1.0
2066.7659853797322,-1.0
-1106.23751820285,-1.0
-2802.67192448504,-1.0
423.123885708573,-1.0
2662.6644547900714,-1.0
-423.87733668440137,-1.0
-1160.3877039798008,-1.0
921.8680683602769,-1.0
-306.4026168913779,-1.0
574.6671963901075,-1.0
1047.708920157931,-1.0
-1307.8594546453776,-1.0
-605.0987654327139,-1.0
643.9822687878709,-1.0
1597.3888613938236,-1.0
1061.3056521838412,-1.0
-1100.1675231331635,0.0
-1097.1897268753473,0.0
-1774.597736768326,0.0
842.2925039430355,0.0
3241.160869974603,0.0
-2474.180260707605,1.0
-2659.575954044203,0.0
499.78524703758103,0.0
1123.654522159109,0.0
720.8926805893948,0.0
-1093.3024427150988,1.0
917.472327048642,0.0
99.16600414214611,1.0
-357.6908703767177,1.0
466.1335646332653,1.0
25.40251379262395,1.0
946.8932069723364,1.0
-2822.055911802306,1.0
-2343.4661543112807,1.0
3224.2748123025076,1.0
1223.3382271270345,1.0
-1582.0293320800852,1.0
109.10301328198972,1.0
2355.108606184603,1.0
311.26049289444114,1.0
-3299.13405492817,1.0
-566.4799128445924,1.0
1265.1343670509295,1.0
380.5385723667644,1.0
85.2403273616386,1.0
-17.852118674028134,1.0
1408.0993408920815,1.0
-420.5281056012469,1.0
-2382.9656107242868,1.0
-802.4114162421215,1.0
40.75845001757875,1.0
427.32420862684717,1.0
711.3578962812705,1.0
203.23868544402853,1.0
415.3754277992342,1.0
2306.0761369067527,1.0
-1683.8964126339206,1.0
-2944.917409901791,1.0
769.5320627314998,1.0
-1602.7884136837597,1.0
901.1800544300108,0.0
3021.0192532496394,0.0
-1503.9128395119055,1.0
-560.8133389945152,0.0
2005.0476465006122,0.0
-1465.8884219078777,0.0
-2193.4432950144806,0.0
2014.1112548625338,0.0
2269.2359915690736,0.0
-1174.4929269179765,0.0
-1246.3863817204297,0.0
210.88217113627962,0.0
-545.1222008987163,0.0
1350.521060478273,0.0
-1286.3571512787305,0.0
-2243.112374760759,0.0
1955.926962841163,-1.0
191.0912649695299,0.0
257.31212585736483,-1.0
-688.5112930097216,-1.0
1589.1488565457882,-1.0
2447.9288753424316,-1.0
-2575.079092487253,-1.0
-1281.0042447714645,-1.0
463.5266874735362,-1.0
1625.524184246187,-1.0
909.8192956130904,-1.0
-2160.120040818605,-1.0
-1212.8097896775832,-1.0
1018.7600292927016,-1.0
1211.2774727902615,-1.0
473.5579515459215,-1.0
89.94298381508321,-1.0
511.825962773632,-1.0
-841.4601988318069,-1.0
-1474.9023069097675,-1.0
-191.19848831913703,-1.0
804.6769341527349,-1.0
2675.6263231372077,-1.0
191.85394904073436,-1.0
-2302.427421979626,-1.0
-598.9465685948644,-1.0
514.4878166428272,-1.0
2261.724200142444,-1.0
-971.7460145980614,0.0
-2615.6403118981298,-1.0
1854.899602898994,-1.0
2059.8281510309534,-1.0
-797.0891803751267,0.0
-2408.406084586171,0.0
-1637.0801032839688,0.0
2688.469092204288,-1.0
2507.4192166924304,-1.0
-2216.9296236258883,0.0
-301.41563677609963,0.0
60.47643699306553,0.0
-1284.5692451829073,0.0
670.7718156944328,0.0
1406.4178971759086,0.0
933.2741405324225,0.0
-1733.7359444704234,0.0
-933.0292428411849,0.0
-65.8130139640183,0.0
-2099.945309916315,0.0
997.597621201916,0.0
1915.2384780680713,0.0
-1631.6144787517483,0.0
415.1316028308811,0.0
3328.6064047315076,0.0
1.3780615303627428,0.0
-3403.491302132838,0.0
-349.3217511903099,0.0
2035.0817060635006,0.0
-1463.944839967221,0.0
-415.38648216765966,0.0
2290.1555807542754,0.0
-1186.3879586532846,0.0
-503.6867351801105,0.0
1607.4992828705433,0.0
-1268.3840437054896,0.0
-1438.29666392513,0.0
2338.609365589951,0.0
2763.2649081126096,0.0
-1816.4463259228892,0.0
-3093.9057059612305,0.0
-400.01873661608323,0.0
759.8555196610463,0.0
1206.8840796197649,0.0
-883.9818252716329,0.0
-1529.1201404007786,0.0
3864.9637893084955,-1.0
819.6175285168536,0.0
-4460.966414331053,0.0
1249.61358299748,0.0
2782.775156377606,0.0
-1074.3524880948332,0.0
-1077.0581861300864,0.0
-243.338207497782,0.0
592.1048006065005,0.0
211.23953450346164,0.0
-1145.6475260138718,0.0
-1138.0275638225526,0.0
1115.5569917886637,0.0
2683.505251138072,-1.0
-514.0059711753793,0.0
-882.6304267360713,0.0
624.183970033704,0.0
266.4466109339469,0.0
-192.60108837088444,0.0
-1345.4850247108027,0.0
-1721.245968665982,0.0
-169.8488923413817,0.0
3303.16686830064,0.0
165.84486742062091,0.0
-2258.1373157878124,0.0
920.4013189974385,0.0
51.97799670011972,0.0
352.4049817116741,0.0
-552.5475307391112,0.0
-2307.0708059922117,0.0
1188.3975915471178,0.0
1818.3067947407096,0.0
-244.1142268136814,0.0
-69.15612890219879,0.0
76.16102636986653,0.0
188.36648669012655,0.0
1536.4630101006996,0.0
-42.15721994928555,0.0
-2082.6659807661663,0.0
-837.2017263994112,0.0
-763.9075062418015,0.0
183.7015895789607,0.0
1234.4216775749007,0.0
-78.07064694761209,0.0
427.2242297615601,0.0
1222.2477753147398,0.0
-1420.5708384962386,0.0
-1129.8041439668064,0.0
1331.0790797689383,0.0
-147.24329812449758,0.0
739.4982378198945,0.0
313.7647975409556,0.0
-3051.7169910388266,0.0
724.0707438443185,0.0
1711.553472174777,0.0
-1667.786940063535,0.0
550.3804042776032,0.0
1424.804731637561,0.0
338.32597327135227,0.0
178.8057169667316,0.0
-224.25259485369253,0.0
-262.7031780061686,0.0
105.11370450457684,0.0
-1184.5016978764147,0.0
-2184.6890552091445,0.0
1628.6233277878325,0.0
1950.0403216953814,0.0
-1165.4421705007678,0.0
-1555.5140897948831,0.0
